Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,nir,green,swir16,swir22,NDMI,MNDWI,pet,Month,DayOfYear,Ratio_NIR_Green,Ratio_NIR_SWIR16,Ratio_Green_SWIR22,Diff_SWIR
-28.338333,31.373611,2012-04-17,108.52,307.2,10.0,13947.5,8831.5,12836.0,10290.0,0.0414994306195977,-0.1848159686165908,141.8,4,108,1.5792900413293325,1.0865923963851667,0.8582604470359573,-2546.0
-29.161667,23.696389,2012-04-18,108.206,272.4,10.0,8021.5,9928.5,7596.0,7502.0,0.0272450776372657,0.1330993751604888,204.3,4,109,0.8079266757314801,1.0560163243812533,1.323447080778459,-94.0
-27.01011111,26.69808333,2012-04-18,137.832,788.0,123.0,11286.0,8714.0,10408.5,9166.0,0.0404480398257621,-0.0886128905739307,175.6,4,109,1.2951572182694515,1.0843060959792477,0.9506873227143793,-1242.5
-25.81048333,27.90955222,2012-04-18,149.696,600.0,10.0,13855.0,9579.0,13813.0,11123.5,0.0015179991325719,-0.1810020519835833,163.5,4,109,1.4463931516859798,1.0030406139144283,0.8611498179529824,-2689.5
-24.282222,28.090278,2012-04-18,27.19,107.5,10.0,14580.5,9454.0,14379.0,11161.0,0.0069579930592724,-0.2066462468006537,168.7,4,109,1.5422572456103236,1.0140134918979067,0.8470567153480871,-3218.0
-24.768889,31.39,2012-04-18,55.741,180.5,10.0,17994.0,11934.5,20121.5,17553.0,-0.05581718723354,-0.2553968055902163,144.5,4,109,1.5077296912313043,0.8942673259945829,0.6799122657095653,-2568.5
-24.9675,31.516667,2012-04-18,44.967,155.8,10.0,13515.5,9313.0,14552.0,11781.0,-0.0369288322793264,-0.2195265032474326,145.1,4,109,1.45125093954687,0.9287726772952172,0.7905101434513199,-2771.0
-27.00222,28.76528,2012-04-18,170.229,473.0,10.0,11921.5,10024.5,12756.0,10954.0,-0.0338162293587274,-0.1199051820636065,150.40001,4,109,1.1892363708913163,0.9345798055816871,0.9151451524557239,-1802.0
-26.648056,27.089444,2012-04-18,242.294,671.0,10.0,14091.0,9431.5,15687.0,12281.5,-0.0535966149506345,-0.2490395525210492,165.40001,4,109,1.4940359433812225,0.8982597054886211,0.7679436550909905,-3405.5
-26.970278,27.211111,2012-04-18,138.06,609.0,74.0,8909.5,9340.5,8044.5,7830.5,0.051020408163265,0.0745470232959443,166.2,4,109,0.9538568599111397,1.10752688172043,1.19283570653215,-214.0
-26.880278,26.965,2012-04-18,236.059,733.0,10.0,14036.0,9536.0,15968.0,12425.0,-0.0643914144780693,-0.2521957340025084,168.40001,4,109,1.4718959731543624,0.8790080160320641,0.7674849094567404,-3543.0
-27.38972222,26.46388889,2012-04-18,139.249,700.0,166.0,9159.5,9272.0,8259.0,8099.0,0.0516979073973071,0.0577833551993608,184.3,4,109,0.9878666954270923,1.1090325705291197,1.1448326953944932,-160.0
-26.98472222,26.63227778,2012-04-18,167.042,1073.0,18.0,13692.5,9875.0,15653.5,13723.0,-0.0668234171607712,-0.2263548582956295,174.1,4,109,1.3865822784810127,0.8747245025074265,0.7195948407782555,-1930.5
-30.568333,29.422778,2012-04-18,64.236,193.8,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,132.2,4,109,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-30.570833,29.150556,2012-04-18,51.786,150.1,10.0,12739.5,9601.0,14189.5,11833.0,-0.0538452968918264,-0.1928711040121049,133.40001,4,109,1.3268930319758359,0.8978117622185419,0.8113749683089665,-2356.5
-27.602222,29.942778,2012-04-19,86.162,235.7,10.0,14768.0,9715.0,14441.0,11491.5,0.0111951795679413,-0.1956449743334981,152.6,4,110,1.5201235203293875,1.0226438612284467,0.8454074750902841,-2949.5
-27.671111,27.236944,2012-04-19,196.116,520.0,27.0,13525.0,10313.5,13883.0,11694.5,-0.0130618797431406,-0.1475213357303736,172.1,4,110,1.3113879866194793,0.9742130663401282,0.8819102997135405,-2188.5
-31.031389,28.883333,2012-04-19,24.274,146.6,12.0,11292.5,9850.0,10592.5,9155.5,0.0319853781128625,-0.0363213892625655,135.2,4,110,1.1464467005076142,1.0660844937455747,1.0758560428157937,-1437.0
-30.86013889,29.07125,2012-04-19,64.782,179.8,10.0,11742.0,9698.0,12146.5,10156.0,-0.0169328337903174,-0.1120877108654347,135.8,4,110,1.2107651062074654,0.9666982258263698,0.9549035053170539,-1990.5
-33.13083,18.86278,2012-04-19,18.878,203.3,23.0,14694.0,10722.0,13029.5,11280.0,0.0600393168250759,-0.0971517588362836,209.40001,4,110,1.370453273642977,1.127748570551441,0.950531914893617,-1749.5
-29.140556,31.391944,2012-04-20,91.416,234.1,10.0,14501.0,10096.0,10613.0,9167.0,0.1548140479413866,-0.0249649910666858,139.5,4,111,1.436311410459588,1.3663431640440968,1.101341769390204,-1446.0
-27.573056,24.746389,2012-04-22,197.169,1168.0,10.0,13719.0,9743.5,14321.0,11779.5,-0.0214693295292438,-0.1902179559101573,207.0,4,113,1.4080156001436854,0.9579638293415265,0.8271573496328367,-2541.5
-29.7775,29.470833,2012-04-23,36.654,110.3,10.0,14298.0,9785.0,15402.0,12477.0,-0.037171717171717,-0.2230118712033977,131.0,4,114,1.4612161471640266,0.9283209972730814,0.784243007133125,-2925.0
-29.987778,29.851667,2012-04-23,39.582,131.5,10.0,17694.5,8901.5,12672.5,9709.5,0.1653768893865045,-0.1747937331973664,129.90001,4,114,1.9878110430826266,1.3962911816926415,0.9167825325711931,-2963.0
-29.744167,29.905833,2012-04-23,34.688,94.7,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,134.7,4,114,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-26.73806,27.59194,2012-04-23,126.203,612.0,165.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,161.40001,4,114,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-29.160278,26.573333,2012-04-23,181.065,570.0,75.0,13767.0,10350.0,14136.0,11710.0,-0.0132243844747876,-0.15461896593972,181.7,4,114,1.3301449275362318,0.9738964346349746,0.8838599487617421,-2426.0
-29.1825,23.575556,2012-04-23,106.411,358.6,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,208.8,4,114,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-33.501667,21.624167,2012-04-23,129.877,614.0,62.0,15544.5,9961.5,11148.0,9020.5,0.1647091879741494,-0.0562069210545012,175.2,4,114,1.560457762385183,1.3943756727664156,1.1043179424643867,-2127.5
-33.818056,19.694722,2012-04-23,18.59,281.9,18.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,199.7,4,114,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-28.7115,24.07288889,2012-04-24,152.737,813.0,10.0,12872.0,9921.0,12111.5,10357.5,0.0304400904597032,-0.0994213094292518,204.8,4,115,1.2974498538453785,1.0627915617388433,0.9578566256335989,-1754.0
-24.679167,30.8025,2012-04-24,106.376,206.4,10.0,13650.0,9645.0,15259.5,13099.0,-0.0556737404659366,-0.2254411853279519,144.5,4,115,1.4152410575427683,0.8945247223041384,0.7363157492938393,-2160.5
-25.127778,27.628889,2012-04-24,203.745,666.0,163.0,6756.5,4792.0,7045.5,5556.0,-0.0209389943486449,-0.1903695881731768,176.6,4,115,1.4099540901502505,0.9589809098005819,0.8624910007199424,-1489.5
-25.20639,27.558,2012-04-24,170.152,751.0,23.0,14204.5,9892.5,12143.0,9979.5,0.0782427175253816,-0.1021306528102375,177.0,4,115,1.4358857720495324,1.1697685909577535,0.9912821283631444,-2163.5
-24.69514,27.40906,2012-04-24,221.07,922.0,148.0,13909.0,9987.0,12085.0,9869.5,0.0701700392398243,-0.0950525552736494,185.0,4,115,1.392710523680785,1.1509309060819197,1.011905365013425,-2215.5
-27.363611,31.783333,2012-04-24,261.711,614.0,10.0,17685.0,8918.0,12271.0,9381.0,0.1807317398851643,-0.1582424843078948,144.5,4,115,1.9830679524557075,1.44120283595469,0.9506449205841595,-2890.0
-30.733889,29.828333,2012-04-24,37.243,107.6,10.0,14813.0,9286.0,13212.5,10304.5,0.0571087045726211,-0.174522745960841,127.4,4,115,1.5951970708593581,1.121135288552507,0.9011596875151633,-2908.0
-26.880278,26.965,2012-04-24,241.297,738.5,193.0,14036.0,9536.0,15968.0,12425.0,-0.0643914144780693,-0.2521957340025084,168.40001,4,115,1.4718959731543624,0.8790080160320641,0.7674849094567404,-3543.0
-29.615556,27.065278,2012-04-24,123.998,373.3,37.0,13827.5,10638.5,13021.0,11106.0,0.0300389220999309,-0.1006995075973706,169.8,4,115,1.2997603045542134,1.061938407188388,0.9579056365928327,-1915.0
-28.883333,27.89,2012-04-24,89.138,290.4,17.0,13563.5,9762.0,12227.0,10596.0,0.0518214071072679,-0.1121015052981031,152.8,4,115,1.389418152018029,1.109307270794144,0.921291053227633,-1631.0
-29.161667,23.696389,2012-04-25,108.905,278.2,10.0,8021.5,9928.5,7596.0,7502.0,0.0272450776372657,0.1330993751604888,204.3,4,116,0.8079266757314801,1.0560163243812533,1.323447080778459,-94.0
-24.183889,30.823889,2012-04-25,159.555,401.0,10.0,13757.5,9585.5,11804.0,9706.0,0.0764235275707604,-0.1037191145188054,154.2,4,116,1.4352407281831934,1.1654947475432056,0.9875849989697094,-2098.0
-22.769722,30.886944,2012-04-25,54.039,172.4,10.0,14372.0,9247.0,14209.0,11909.0,0.0057030894650291,-0.2115450204638463,169.40001,4,116,1.5542338055585596,1.0114716025054542,0.7764715761189017,-2300.0
-27.937778,31.209444,2012-04-25,50.592,239.7,10.0,15252.5,8848.0,12188.0,9680.0,0.1116779942056445,-0.1587754325917467,145.2,4,116,1.7238358951175408,1.2514358385297013,0.9140495867768595,-2508.0
-26.905,32.324722,2012-04-25,134.956,502.0,10.0,18207.0,8343.0,11403.0,8730.0,0.2297872340425524,-0.1549680948040101,149.0,4,116,2.1823085221143472,1.5966850828729282,0.9556701030927836,-2673.0
-27.935,26.126667,2012-04-25,173.638,759.0,27.0,12200.0,9592.0,15494.0,13438.5,-0.1189427312775326,-0.2352706688989865,187.40001,4,116,1.2718932443703086,0.7874015748031497,0.7137701380362391,-2055.5
-34.075556,20.145556,2012-04-25,7.683,161.0,10.0,16015.5,11056.0,17648.5,14299.0,-0.0485087927756652,-0.2296678221184823,183.0,4,116,1.44857995658466,0.9074708898773267,0.7732009231414785,-3349.5
-30.398056,30.601944,2012-04-26,64.346,310.8,30.0,17938.5,8781.0,11495.0,8904.0,0.2189172201742904,-0.1338528309331222,131.0,4,117,2.042876665527844,1.5605480643758156,0.9861859838274932,-2591.0
-30.27402,30.69602,2012-04-26,109.565,532.0,10.0,14927.5,8951.5,12187.0,9575.0,0.1010713824706334,-0.1530619485772398,130.7,4,117,1.6675976093392169,1.2248707639287766,0.9348825065274151,-2612.0
-30.679722,26.7125,2012-04-26,94.038,262.1,47.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,170.8,4,117,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-30.160091,27.40124,2012-04-26,68.866,232.5,22.0,14203.0,10694.0,15062.0,12002.5,-0.0293524688194087,-0.1695915514831489,163.2,4,117,1.328127922199364,0.9429690612136502,0.8909810456154967,-3059.5
-34.005833,22.351111,2012-04-26,30.899,458.0,10.0,15806.0,9335.5,13178.0,10518.0,0.0906707148771733,-0.1706753725542444,139.6,4,117,1.6931069573134807,1.1994232812262862,0.8875736832097357,-2660.0
-29.803611,30.516111,2012-04-27,101.908,382.5,10.0,15341.0,9585.0,13137.0,10630.0,0.0773930753564152,-0.1563242672299966,128.90001,4,118,1.6005216484089724,1.1677704194260485,0.9016933207902164,-2507.0
-29.758889,30.935278,2012-04-28,46.96,266.9,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,130.0,4,119,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-28.760833,17.730278,2012-04-29,139.284,536.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,239.2,4,120,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-25.99136,27.84208,2012-04-30,101.234,415.0,45.0,13502.5,9689.0,13952.5,11295.0,-0.0163904571116371,-0.18033965695916,158.8,4,121,1.393590669831768,0.9677477154631786,0.8578131916777335,-2657.5
-29.380556,30.2775,2012-04-30,25.1455,119.1,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,128.5,4,121,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-34.065833,20.404167,2012-05-01,48.791,704.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,178.8,5,122,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-26.006389,29.253889,2012-05-01,123.305,1127.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,147.5,5,122,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-25.45963889,28.26430556,2012-05-01,191.685,694.0,82.0,14798.0,9773.0,13801.0,11238.0,0.0348613587887687,-0.1708662085348258,167.0,5,122,1.5141716975340223,1.0722411419462359,0.8696387257519131,-2563.0
-33.897778,20.012778,2012-05-01,83.952,1025.0,10.0,13667.0,8904.0,10627.0,8752.0,0.1251337778875437,-0.0882187291997333,193.5,5,122,1.534928122192273,1.2860637997553401,1.017367458866545,-1875.0
-29.161667,23.696389,2012-05-02,118.854,318.1,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,204.3,5,123,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-25.81048333,27.90955222,2012-05-02,136.382,557.0,10.0,13320.5,9655.0,14096.0,11368.0,-0.0282858862363903,-0.1869816007747034,163.5,5,123,1.3796478508544796,0.9449843927355278,0.849313863476425,-2728.0
-26.861111,28.884722,2012-05-02,146.266,705.0,81.0,13229.0,10038.5,15833.0,13190.0,-0.089601541531897,-0.2239723247589037,151.0,5,123,1.3178263684813467,0.8355333796500979,0.7610689916603488,-2643.0
-29.033333,23.983333,2012-05-02,175.237,1094.0,10.0,15457.5,10061.5,13031.0,10953.5,0.0851747196237075,-0.1285915340478504,202.3,5,123,1.5363017442727227,1.186209807382396,0.9185648422878532,-2077.5
-28.058889,30.373611,2012-05-02,128.298,644.0,12.0,14296.5,9866.0,13920.5,11004.5,0.0133253003508522,-0.1704538288524996,147.1,5,123,1.449067504561119,1.0270105240472684,0.896542323594893,-2916.0
-24.925278,29.324444,2012-05-03,228.976,1417.0,18.0,13643.0,9662.5,14803.5,12086.0,-0.0407958799852353,-0.2101283413716986,168.0,5,124,1.4119534282018111,0.9216063768703348,0.7994787357272878,-2717.5
-27.00222,28.76528,2012-05-03,179.142,396.0,10.0,11921.5,10024.5,12756.0,10954.0,-0.0338162293587274,-0.1199051820636065,150.40001,5,124,1.1892363708913163,0.9345798055816871,0.9151451524557239,-1802.0
-27.398611,26.614722,2012-05-03,231.671,759.0,154.0,14074.0,9164.0,12550.5,10714.0,0.0572217318635089,-0.155955697805613,182.6,5,124,1.535792230467045,1.121389586072268,0.8553294754526788,-1836.5
-27.671111,27.236944,2012-05-03,210.565,521.0,18.0,13525.0,10313.5,13883.0,11694.5,-0.0130618797431406,-0.1475213357303736,172.1,5,124,1.3113879866194793,0.9742130663401282,0.8819102997135405,-2188.5
-27.4,26.624722,2012-05-03,233.692,752.0,10.0,13551.0,9269.0,12862.0,10650.0,0.0260856396471433,-0.1623514527133877,182.6,5,124,1.4619700075520552,1.0535686518426373,0.8703286384976526,-2212.0
-26.648056,27.089444,2012-05-04,244.131,658.0,11.0,14091.0,9431.5,15687.0,12281.5,-0.0535966149506345,-0.2490395525210492,165.40001,5,125,1.4940359433812225,0.8982597054886211,0.7679436550909905,-3405.5
-26.970278,27.211111,2012-05-04,122.996,607.0,191.0,8909.5,9340.5,8044.5,7830.5,0.051020408163265,0.0745470232959443,166.2,5,125,0.9538568599111397,1.10752688172043,1.19283570653215,-214.0
-26.880278,26.965,2012-05-04,242.782,713.0,193.0,14036.0,9536.0,15968.0,12425.0,-0.0643914144780693,-0.2521957340025084,168.40001,5,125,1.4718959731543624,0.8790080160320641,0.7674849094567404,-3543.0
-27.01011111,26.69808333,2012-05-07,145.498,665.0,116.0,11286.0,8714.0,10408.5,9166.0,0.0404480398257621,-0.0886128905739307,175.6,5,128,1.2951572182694515,1.0843060959792477,0.9506873227143793,-1242.5
-26.73806,27.59194,2012-05-07,128.916,629.0,125.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,161.40001,5,128,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-26.45,28.085833,2012-05-07,127.425,628.0,195.0,15192.0,10490.0,17932.0,14046.0,-0.0827194783238736,-0.2618394201674749,155.90001,5,128,1.4482364156339371,0.8472005353557885,0.7468318382457639,-3886.0
-26.98472222,26.63227778,2012-05-07,197.934,1149.0,18.0,13692.5,9875.0,15653.5,13723.0,-0.0668234171607712,-0.2263548582956295,174.1,5,128,1.3865822784810127,0.8747245025074265,0.7195948407782555,-1930.5
-32.502778,19.535833,2012-05-07,6.029,154.8,10.0,16640.5,12002.0,18863.0,16243.0,-0.0625994620248706,-0.2222906204438677,223.40001,5,128,1.3864772537910348,0.8821767481312622,0.738902912023641,-2620.0
-29.161667,23.696389,2012-05-08,108.908,327.1,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,204.3,5,129,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-25.127778,27.628889,2012-05-08,193.409,658.0,163.0,6756.5,4792.0,7045.5,5556.0,-0.0209389943486449,-0.1903695881731768,176.6,5,129,1.4099540901502505,0.9589809098005819,0.8624910007199424,-1489.5
-25.20639,27.558,2012-05-08,179.962,699.0,71.0,14204.5,9892.5,12143.0,9979.5,0.0782427175253816,-0.1021306528102375,177.0,5,129,1.4358857720495324,1.1697685909577535,0.9912821283631444,-2163.5
-24.69514,27.40906,2012-05-08,199.679,786.0,78.0,13909.0,9987.0,12085.0,9869.5,0.0701700392398243,-0.0950525552736494,185.0,5,129,1.392710523680785,1.1509309060819197,1.011905365013425,-2215.5
-28.747778,31.745833,2012-05-08,109.84,411.0,10.0,16163.5,9833.5,14189.5,10877.0,0.0650347576845779,-0.1813262290305116,147.8,5,129,1.6437179030863884,1.1391169526762748,0.9040636204835892,-3312.5
-27.169444,29.233889,2012-05-08,194.885,427.0,10.0,14276.0,10382.0,17950.0,14230.0,-0.1140073232793393,-0.2671184526330641,145.40001,5,129,1.3750722404161049,0.7953203342618385,0.7295853829936754,-3720.0
-26.648056,27.089444,2012-05-08,252.14,658.0,10.0,14091.0,9431.5,15687.0,12281.5,-0.0535966149506345,-0.2490395525210492,165.40001,5,129,1.4940359433812225,0.8982597054886211,0.7679436550909905,-3405.5
-26.970278,27.211111,2012-05-08,125.28,640.0,191.0,8909.5,9340.5,8044.5,7830.5,0.051020408163265,0.0745470232959443,166.2,5,129,0.9538568599111397,1.10752688172043,1.19283570653215,-214.0
-26.880278,26.965,2012-05-08,249.53,715.0,193.0,14036.0,9536.0,15968.0,12425.0,-0.0643914144780693,-0.2521957340025084,168.40001,5,129,1.4718959731543624,0.8790080160320641,0.7674849094567404,-3543.0
-28.141944,26.417778,2012-05-08,274.08,647.0,50.0,12936.5,9058.0,14420.0,11880.0,-0.0542284283442689,-0.2283840190816925,184.3,5,129,1.4281850298079046,0.897122052704577,0.7624579124579125,-2540.0
-28.116667,26.725278,2012-05-08,120.55,1448.0,10.0,13306.0,9369.0,14449.0,11665.5,-0.0411817690506213,-0.2132840708707691,179.40001,5,129,1.420215604653645,0.920894179527995,0.8031374566028031,-2783.5
-29.042222,24.6,2012-05-08,154.656,714.0,10.0,10961.0,10125.0,9509.0,8628.5,0.0709330727894476,0.0313741468880511,203.3,5,129,1.082567901234568,1.1526974445262383,1.1734368661992236,-880.5
-28.460833,21.248889,2012-05-08,134.806,429.0,10.0,13769.5,9526.0,10912.5,9404.0,0.1157523701482857,-0.0678376593194213,238.6,5,129,1.4454650430401008,1.2618098510882017,1.0129732028923861,-1508.5
-31.396,29.2651,2012-05-08,63.111,185.0,10.0,9832.0,9521.5,9317.5,8937.5,0.0268675422334785,0.0108286002441742,131.90001,5,129,1.0326104080239458,1.0552186745371612,1.0653426573426574,-380.0
-25.57877778,29.12747222,2012-05-08,72.173,613.0,10.0,12144.5,9473.5,12142.0,10522.0,0.0001029378461285,-0.1234530776526098,161.7,5,129,1.28194437114055,1.000205896886839,0.9003516441741114,-1620.0
-29.161667,23.696389,2012-05-09,110.359,338.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,204.3,5,130,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-25.49037,30.6986,2012-05-09,101.103,481.0,10.0,14443.0,9140.0,12732.0,10053.0,0.0629622815087394,-0.1642282370153613,143.3,5,130,1.5801969365426696,1.1343857995601634,0.9091813389038098,-2679.0
-28.801278,31.955389,2012-05-09,124.849,492.0,10.0,15794.0,9488.0,12881.5,10097.0,0.1015675402346947,-0.151702094369565,146.8,5,130,1.664629005059022,1.2260994449404183,0.9396850549668219,-2784.5
-27.273889,28.49,2012-05-09,47.309,133.4,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,151.8,5,130,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-27.4275,28.525833,2012-05-09,39.795,124.5,25.0,16661.0,11368.5,18932.5,14917.0,-0.063817831907511,-0.2496287251245825,150.40001,5,130,1.4655407485596166,0.8800211276904794,0.7621170476637393,-4015.5
-27.3,28.586944,2012-05-09,136.101,332.1,10.0,14343.0,10575.0,16749.5,14034.0,-0.0773980863552301,-0.2259693681494621,150.5,5,130,1.3563120567375886,0.8563240693752052,0.7535271483539975,-2715.5
-27.398611,26.614722,2012-05-09,239.138,805.0,154.0,14074.0,9164.0,12550.5,10714.0,0.0572217318635089,-0.155955697805613,182.6,5,130,1.535792230467045,1.121389586072268,0.8553294754526788,-1836.5
-29.028629,24.638389,2012-05-09,128.299,498.0,10.0,14753.5,10369.0,13600.5,11635.0,0.0406644565140719,-0.1348171634785868,203.0,5,130,1.4228469476323657,1.0847762949891548,0.8911903738719381,-1965.5
-29.1825,23.575556,2012-05-09,125.055,500.0,10.0,9945.5,10606.0,8574.5,8114.0,0.0740280777537793,0.105914861447824,208.8,5,130,0.9377239298510277,1.1598927051140009,1.3071234902637416,-460.5
-30.570833,29.150556,2012-05-09,57.319,171.9,10.0,12739.5,9601.0,14189.5,11833.0,-0.0538452968918264,-0.1928711040121049,133.40001,5,130,1.3268930319758359,0.8978117622185419,0.8113749683089665,-2356.5
-31.104278,29.399722,2012-05-09,57.52,207.6,11.0,11740.0,8740.0,10496.5,9144.0,0.0559215703910235,-0.0913107893847628,130.3,5,130,1.3432494279176201,1.1184680607821655,0.9558180227471567,-1352.5
-33.31388889,19.07472222,2012-05-09,22.032,179.3,10.0,12692.5,8908.0,11545.0,9863.0,0.0473439917483236,-0.1289297413582353,206.90001,5,130,1.4248428378985183,1.099393676916414,0.9031734766298286,-1682.0
-28.7115,24.07288889,2012-05-10,160.142,868.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,204.8,5,131,1.4188432835820894,1.0440465851715413,0.8658191096810106,-2240.5
-29.140556,31.391944,2012-05-10,86.858,252.1,10.0,14394.0,9995.5,10901.5,9304.5,0.1380680358166467,-0.0433555055749627,139.5,5,131,1.4400480216097244,1.3203687565931295,1.0742651405234027,-1597.0
-28.75,30.442778,2012-05-10,107.537,256.1,10.0,14604.0,12721.5,14746.5,13207.5,-0.0048551132007972,-0.0737221494102225,152.1,5,131,1.1479778328027355,0.9903366900620486,0.9632027257240204,-1539.0
-29.161667,30.629722,2012-05-10,84.917,195.3,10.0,13717.5,9692.5,15414.5,13174.0,-0.0582520939173415,-0.2279045684470457,132.0,5,131,1.4152695383028115,0.8899088520548833,0.7357294671322302,-2240.5
-27.38972222,26.46388889,2012-05-10,159.407,669.0,136.0,9159.5,9272.0,8259.0,8099.0,0.0516979073973071,0.0577833551993608,184.3,5,131,0.9878666954270923,1.1090325705291197,1.1448326953944932,-160.0
-27.935,26.126667,2012-05-10,194.916,835.0,20.0,12200.0,9592.0,15494.0,13438.5,-0.1189427312775326,-0.2352706688989865,187.40001,5,131,1.2718932443703086,0.7874015748031497,0.7137701380362391,-2055.5
-27.671111,27.236944,2012-05-10,231.495,599.0,132.0,13525.0,10313.5,13883.0,11694.5,-0.0130618797431406,-0.1475213357303736,172.1,5,131,1.3113879866194793,0.9742130663401282,0.8819102997135405,-2188.5
-28.376944,24.303056,2012-05-10,185.998,1424.0,10.0,13725.0,9908.5,13156.0,11043.0,0.0211673672854431,-0.140800797762795,204.3,5,131,1.385174345259121,1.0432502280328366,0.8972652358960428,-2113.0
-31.031389,28.883333,2012-05-10,37.012,152.4,11.0,11292.5,9850.0,10592.5,9155.5,0.0319853781128625,-0.0363213892625655,135.2,5,131,1.1464467005076142,1.0660844937455747,1.0758560428157937,-1437.0
-30.86013889,29.07125,2012-05-10,89.699,209.3,11.0,11742.0,9698.0,12146.5,10156.0,-0.0169328337903174,-0.1120877108654347,135.8,5,131,1.2107651062074654,0.9666982258263698,0.9549035053170539,-1990.5
-30.77586667,29.03221667,2012-05-10,90.381,224.4,10.0,14205.0,9956.5,15440.0,12645.5,-0.0416596390622363,-0.215915578918354,136.3,5,131,1.4267061718475367,0.9200129533678757,0.7873551856391602,-2794.5
-33.7075,18.97444444,2012-05-10,20.456,160.9,23.0,5261.0,4429.0,4896.5,4288.0,0.0358848141767163,-0.0501313602487796,204.7,5,131,1.1878527884398284,1.074440927192893,1.0328824626865671,-608.5
-33.72266667,18.61691667,2012-05-10,109.68,1267.0,26.0,14730.5,10101.5,15762.0,12525.0,-0.0338279904894645,-0.218860556382546,195.3,5,131,1.4582487749344157,0.9345577972338536,0.8065069860279441,-3237.0
-27.902778,24.615556,2012-05-11,199.409,1257.0,36.0,15022.5,10343.5,15573.0,12524.0,-0.0179928420846202,-0.2017826481199228,204.3,5,132,1.4523613863779186,0.9646503563860528,0.8258942829766848,-3049.0
-28.44555556,32.325,2012-04-19,215.687,1058.0,10.0,17955.0,9445.0,12606.0,9989.0,0.1750269951899474,-0.1433495079588221,142.2,4,110,1.9010058231868714,1.4243217515468825,0.9455400941035139,-2617.0
-31.554722,29.245556,2012-05-12,69.172,241.6,10.0,17850.5,9345.0,14308.0,10543.5,0.1101575011272288,-0.2098253921278476,122.9,5,133,1.9101658640984485,1.24758876153201,0.886328069426661,-3764.5
-28.760833,17.730278,2012-05-13,160.867,484.0,10.0,23472.5,22105.0,18269.0,17009.0,0.1246601104416465,0.0950116411551986,239.2,5,134,1.0618638317122824,1.284826755706388,1.2996060908930567,-1260.0
-25.99136,27.84208,2012-05-14,105.491,413.0,31.0,13502.5,9689.0,13952.5,11295.0,-0.0163904571116371,-0.18033965695916,158.8,5,135,1.393590669831768,0.9677477154631786,0.8578131916777335,-2657.5
-26.861111,28.884722,2012-05-14,167.455,658.0,78.0,9839.5,8834.5,9584.5,8564.0,0.0131280889621086,-0.0407188229545575,151.0,5,135,1.1137585601901636,1.026605456727007,1.0315857076132648,-1020.5
